kkID,datasetID,speciesID,id,taxonRank,kingdom,phylum,phyloGroup,phyloGroupSort,taxonClass,taxonOrder,taxonFamily,genus,species,scientificNameAuthorship,taxonomicRemarks_EN-US,taxonomicRemarks_ID,recognitionBasedOn,mainCommonName_EN,otherCommonName_EN,commonNameRemarks_EN,mainCommonName_ID,otherCommonName_ID,commonNameRemarks_ID,typeVoucher,verbatimTypeLocality,typeLocality,typeLocalityLatitude,typeLocalityLongitude,typeLocalityElevationInMeters,typeLocalityDepthInMeters,originalNameAsDescribed,synonymsWithAuthorYears,countryDistribution,biogeographicRegion,distributionStatus,nativeLocalDistribution_ID,introducedLocalDistribution_ID,distributionRemarks_EN-US,distributionRemarks_ID,keyMeasurements,keyCharacters_EN-US,keyCharacters_ID,characterRemarks_EN-US,characterRemarks_ID,habitatRemarks_EN-US,habitatRemarks_ID,additionalRemarks_EN-US,additionalRemarks_ID,iucnStatus,citesStatus,countryStatus,countryStatusReference,symbionts,symbiontRemarks_EN-US,symbiontRemarks_ID,referenceURIs,externalTaxonIdentifiers,externalURIs,associatedData,externalAssociatedDataURIs,contributorNameOrcid,datasetNames
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous achates,"Thomas, 1915",,,,Indonesian Tomb Bat,,,,,,BMNH:Mamm:1897.4.18.23,"""Savu I[slan]d., East of Timor [= Nusa Tenggara Province, Indonesia].""",,,,,,Taphozous achates,,,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1004817,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous longimanus,"Hardwicke, 1825",,,,Long-winged Sheath-tailed Bat,Indian Sheath-tailed Bat|Long-winged Tomb Bat,,,,,,"""Calcutta,"" Bengal, India.",,,,,,Taphozous longimanus,,Indian Sheath-tailed Bat;Long-winged Tomb Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1004824,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous melanopogon,"Temminck, 1841",,,,Black-bearded Tomb Bat,,,,,,"RMNH.MAM.35318.a, RMNH.MAM.35318.b, RMNH.MAM.35319.a, RMNH.MAM.35319.b, RMNH.MAM.35320.a, RMNH.MAM.35320.b","Bantam, West Java, Indonesia.",,,,,,Taphozous melanopogon,,,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1004826,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous theobaldi,"Dobson, 1872",,,,Theobald's Tomb Bat,Theobald's Bat,,,,,"BMNH:Mamm:1909.4.4.6, ZSI 15612 (= IMC 187b)","Tenasserim, Burma.",,,,,,Taphozous theobaldi,,Theobald's Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1004829,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris javanica,"Geoffroy Saint-Hilaire, 1813",,,,Javan Slit-faced Bat,Javan Hollow-faced Bat,,,,,MNHN-ZM-MO-1997-1821,"""Habite Java.""",,,,,,Nycteris javanicus,,Javan Hollow-faced Bat,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1004839,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris tragata,"(Andersen, 1912)",,,,Malayan Slit-faced Bat,Malayan Hollow-faced Bat,,,,,BMNH:Mamm:1903.3.31.1,"""Bidi Caves, Sarawak,"" Borneo.",,,,,,Petalia tragata,,Malayan Hollow-faced Bat,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1004846,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Miniopteridae,Miniopterus,Miniopterus australis,"Tomes, 1858",,,,Little Long-fingered Bat,Little Bent-winged Bat,,,,,BMNH:Mamm:1854.5.19.5,"Lifu Island, Loyalty Islands, New Caledonia.",,-21,167.05,,,Miniopteris Australis,,Little Bent-winged Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005105,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Miniopteridae,Miniopterus,Miniopterus fuliginosus,"(Hodgson, 1835)",,,,Asian Long-fingered Bat,Asian Bent-winged Bat|Eastern Bent-winged Bat|Eastern Long-fingered Bat|Javanese Bent-winged Bat|Javanese Long-fingered Bat,,,,,untraced (number not known),"""Nepal.""",,,,,,Vespertilio fuliginosa,,Asian Bent-winged Bat;Eastern Bent-winged Bat;Eastern Long-fingered Bat;Javanese Bent-winged Bat;Javanese Long-fingered Bat,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1005111,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Miniopteridae,Miniopterus,Miniopterus macrocneme,"Revilliod, 1914",,,,Small Melanesian Long-fingered Bat,Small Melanesian Bent-winged Bat,,,,,"NMB 1761, NMB 1762, NMB 1763, NMB 1764, NMB 1765, NMB 1766","""Nouvelle-Calédonie [= New Caledonia and] Iles Loyalty [= Loyalty Islands].""",,,,,,Miniopterus macrocneme,,Small Melanesian Bent-winged Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005117,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Miniopteridae,Miniopterus,Miniopterus magnater,"Sanborn, 1931",,,,Large Long-fingered Bat,Large Bent-winged Bat|Western Bent-winged Bat|Western Long-fingered Bat,,,,,FMNH:Mamm:31802,"""Marienberg, forty miles up the Sepik River, Territory of New Guinea,"" Papua New Guinea.",,,,,,Miniopterus schreibersii magnater,,Large Bent-winged Bat;Western Bent-winged Bat;Western Long-fingered Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005119,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Miniopteridae,Miniopterus,Miniopterus medius,"Thomas & Wroughton, 1909",,,,Intermediate Long-fingered Bat,Intermediate Bent-winged Bat|Medium Bent-winged Bat,,,,,BMNH:Mamm:1909.1.5.464,"""Kalipoetjang, Tji-Tandoei R[iver].,"" Java, Indonesia.",,,,,,Miniopterus medius,,Intermediate Bent-winged Bat;Medium Bent-winged Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005123,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Miniopteridae,Miniopterus,Miniopterus paululus,"Hollister, 1913",,,,Philippine Long-fingered Bat,Philippine Bent-winged Bat,,,,,USNM:MAMM:105493,"""Guimarás Island,"" Philippines.",,,,,,Miniopterus paululus,,Philippine Bent-winged Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005131,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Miniopteridae,Miniopterus,Miniopterus pusillus,"Dobson, 1876",,,,Small Long-fingered Bat,Nicobar Bent-winged Bat|Nicobar Long-fingered Bat|Small Bent-winged Bat,,,,,ZSI 15591,"type locality not given. Restricted by R. C. Wroughton in 1918 to ""Nicobar [Islands, India].""",,,,,,Miniopterus pusillus,,Nicobar Bent-winged Bat;Nicobar Long-fingered Bat;Small Bent-winged Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005133,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Miniopteridae,Miniopterus,Miniopterus shortridgei,"Laurie & Edwards Hill, 1957",,,,Shortridge's Long-fingered Bat,,,,,,BMNH:Mamm:1909.1.5.426,"""Kalipoetjang, Tji-Tandoei River, south Java,"" Indonesia.",,,,,,Miniopterus australis shortridgei,,,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1005136,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Miniopteridae,Miniopterus,Miniopterus tristis,"(Waterhouse, 1845)",,,,Great Long-fingered Bat,Great Bent-winged Bat|Greater Bent-winged Bat,,,,,BMNH:Mamm:1855.12.26.266,"""Philippine Islands.""",,,,,,Vespertilio tristis,,Great Bent-winged Bat;Greater Bent-winged Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005138,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Molossidae,Austronomus,Austronomus kuboriensis,"(McKean & Calaby, 1968)",,,,New Guinea Free-tailed Bat,New Guinea Mastiff Bat,,,,,CSIRO CM2086,"""Minj-Nona Divide, Kubor Range, New Guinea (Lat. 6°02'S, Long. 144°45'E).""",,-6.03333,144.75,,,Tadarida kuboriensis,,New Guinea Mastiff Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005142,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Molossidae,Cheiromeles,Cheiromeles parvidens,"Miller & Hollister, 1921",,,,Lesser Naked Bat,Sulawesi Mastiff Bat,,,,,USNM:MAMM:219350,"""Pinedapa, Middle Celebes [= Sulawesi],"" Indonesia.",,,,,,Cheiromeles parvidens,,Sulawesi Mastiff Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005164,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Molossidae,Cheiromeles,Cheiromeles torquatus,"Horsfield, 1824",,,,Greater Naked Bat,,,,,,,"Penang, Malaysia.",,,,,,Cheiromeles torquatus,,,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005165,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Molossidae,Mops,Mops jobensis,"(Miller, 1902)",,,,Greater Northern Free-tailed Bat,Northern Mastiff Bat|Northern Free-tailed Bat|Wrinkle-lipped Mastiff Bat,,,,,USNM:MAMM:18545 (= USNM:MAMM:A38035),"""Ansus, Island of Jobie [= Yapen Island], Northwestern New Guinea [= Papua Province],"" Indonesia.",,,,,,Nyctinomus jobensis,,Northern Mastiff Bat;Northern Free-tailed Bat;Wrinkle-lipped Mastiff Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005152,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Molossidae,Mops,Mops johorensis,"(Dobson, 1873)",,,,Lesser Northern Free-tailed Bat,Northern Free-tailed Bat|Johore Wrinkle-lipped Bat,,,,,ZSI 15603,"Johore, Malaysia.",,,,,,Molossus (Nyctinomus) johorensis,,Northern Free-tailed Bat;Johore Wrinkle-lipped Bat,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1005154,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Molossidae,Mops,Mops mops,"(de Blainville, 1840)",,,,Malayan Free-tailed Bat,,,,,,,"Sumatra, Indonesia.",,,,,,Molossus mops,,,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1005215,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Molossidae,Mops,Mops plicatus,"(Buchannan, 1800)",,,,Wrinkle-lipped Free-Tailed Bat,Wrinkle-lipped Bat,,,,,BMNH:Mamm:2003.57,"""Puttahaut in Bengal,"" India.",,,,,,Vespertilio plicatus,,Wrinkle-lipped Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005158,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Molossidae,Mops,Mops sarasinorum,"(Meyer, 1899)",,,,Sulawesian Free-tailed Bat,Sulawesi Free-tailed Bat,,,,,,"""Batulappa, nördlich vom See von Tempe [= north of Lake Tempe], SW Central Celébes [= Sulawesi],"" Indonesia.",,,,,,Nyctinomus sarasinorum,,Sulawesi Free-tailed Bat,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1005220,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Molossidae,Mormopterus,Mormopterus doriae,"Andersen, 1907",,,,Sumatran Little Mastiff Bat,Sumatran Mastiff Bat,,,,,MSNG (number not known),"""Soekaranda, Deli, N. W. Sumatra,"" Indonesia.",,,,,,Mormopterus doriae,,Sumatran Mastiff Bat,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1005225,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Molossidae,Otomops,Otomops formosus,"Chasen, 1939",,,,Java Giant Mastiff Bat,Java Free-tailed Bat|Java Mastiff Bat|Javan Mastiff Bat,,,,,"RMNH.MAM.15322.a, RMNH.MAM.15322.b","Tjibadak [= Cibadak], West Java Province, Indonesia.",,,,,,Otomops formosus,,Java Free-tailed Bat;Java Mastiff Bat;Javan Mastiff Bat,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1005238,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Molossidae,Otomops,Otomops johnstonei,"Kitchener, How, & Maryanto, 1992",,,,Johnstone's Giant Mastiff Bat,Johnstone's Free-tailed Bat|Johnstone's Mastiff Bat,,,,,WAM M37986,"""Desa Apui, Alor Island, Nusa Tenggara, Indonesia (08°15'S 124°43'E); altitude c. 700m.""",,-8.25,124.7167,,,Otomops johnstonei,,Johnstone's Free-tailed Bat;Johnstone's Mastiff Bat,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1005240,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Molossidae,Ozimops,Ozimops beccarii,"(Peters, 1881)",,,,Beccari's Free-tailed Bat,Beccari's Mastiff Bat,,,,,,"""Amboina [= Ambon, Indonesia].""",,,,,,Mormopterus beccarii,,Beccari's Mastiff Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005246,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula flora,"Thomas, 1914",,,,Flores Woolly Bat,,,,,,BMNH:Mamm:1897.4.18.22,"""S. Flores,"" Lesser Sundas, Indonesia.",,,,,,Kerivoula flora,,,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1005290,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula hardwickii,"(Horsfield, 1824)",,,,Hardwicke's Woolly Bat,Common Woolly Bat|Hardwicke's Forest Bat,,,,,BMNH:Mamm:1879.11.21.181,"Java, Indonesia.",,,,,,Vespertilio hardwickii,,Common Woolly Bat;Hardwicke's Forest Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005292,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula intermedia,"Edwards Hill & Francis, 1984",,,,Small Woolly Bat,,,,,,BMNH:Mamm:1983.356,"""Lumerau, Sabah [Borneo, Malaysia], 5°12' N, 118°52' E.""",,5.2,118.8667,,,Kerivoula intermedia,,,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1005293,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula krauensis,"Francis, Kingston, & Zubaid, 2007",,,,Krau Woolly Bat,,,,,,BMNH:Mamm:1999.294,"""Kuala Lompat, Krau Wildlife Reserve, Pahang, peninsular Malaysia (3°43'N, 102°10'E).""",,3.716667,102.1667,,,Kerivoula krauensis,,,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1005295,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula lenis,"Thomas, 1916",,,,Lenis Woolly Bat,,,,,,BMNH:Mamm:1879.11.21.126,"""Calcutta,"" India.",,,,,,Kerivoula lenis,,,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005297,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula minuta,"Miller, 1898",,,,Least Woolly Bat,,,,,,USNM:MAMM:83547,"""Trong [= Trang Province], Lower Siam [= southern Thailand].""",,,,,,Kerivoula minuta,,,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1005299,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula muscina,"Tate, 1941",,,,Fly River Woolly Bat,Fly River Trumpet-eared Bat,,,,,AMNH M-105315,"Lake Daviumbu, 6 miles [= 9.7 km] above mouth of Strickland River, middle Fly River, Western Division [= Province], Papua [New Guinea]; altitude approximately 20 meters.""",,,,,,Kerivoula muscina,,Fly River Trumpet-eared Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005300,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula papillosa,"(Temminck, 1840)",,,,Papillose Woolly Bat,Papillose Bat,,,,,"RMNH.MAM.35753.a, RMNH.MAM.35753.b, RMNH.MAM.35754","""L'ïle de Java, dans le district sauvage de Bantam. Se trouve aussi à Sumatra dans le district de Padang [= The island of Java, in the wild district of Bantam. It is also found in Sumatra in the district of Padang]."" Restricted by G. H. H. Tate in 1940 to ""Java.""",,,,,,Vespertilio papillosus,,Papillose Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005302,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula pellucida,"(Waterhouse, 1845)",,,,Clear-winged Woolly Bat,,,,,,BMNH:Mamm:1855.12.26.264,Philippines.,,,,,,Vespertilio pellucidus,,,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1005303,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula picta,"(Pallas, 1767)",,,,Painted Woolly Bat,Painted Bat,,,,,BMNH:Mamm:1867.4.12.342,"""Ceylona & e Molluccano Archipelago."" Restricted by G. H. H. Tate in 1941 to ""Island of Ternate, near Halmahera,"" Molucca Islands, Indonesia.",,,,,,Vespertilio pictus,,Painted Bat,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1005305,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Kerivoula,Kerivoula pusilla,"Thomas, 1894",,,,Bornean Woolly Bat,,,,,,BMNH:Mamm:1894.9.29.17,"Mt Mulu, E Sarawak, Malaysia.",,,,,,Kerivoula pusilla,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1005306,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Phoniscus,Phoniscus aerosus,"(Tomes, 1858)",,,,Dubious Trumpet-eared Bat,,,,,,"BMNH:Mamm:1907.1.1.541, BMNH:Mamm:1907.1.1.542","""South Africa, eastern coast.""",,,,,,Kerivoula aerosa,,,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1005310,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Phoniscus,Phoniscus atrox,"Miller, 1905",,,,Groove-toothed Trumpet-eared Bat,Gilded Groove-toothed Bat,,,,,USNM:MAMM:123141,"""vicinity of Kateman River, eastern Sumatra,"" Indonesia.",,,,,,Phoniscus atrox,,Gilded Groove-toothed Bat,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1005311,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Phoniscus,Phoniscus jagorii,"(Peters, 1866)",,,,Peters's Trumpet-eared Bat,Common Trumpet-eared Bat|Frosted Groove-toothed Bat,,,,,ZMB 2541,"""Insel Samar,"" Philippines.",,,,,,Vespertilio (Kerivoula) Jagorii,,Common Trumpet-eared Bat;Frosted Groove-toothed Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005312,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Phoniscus,Phoniscus papuensis,"(Dobson, 1878)",,,,Golden-tipped Bat,,,,,,BMNH:Mamm:1878.2.20.1,"""Port Moresby [Central Province], New Guinea [= Papua New Guinea].""",,,,,,Kerivoula papuensis,,,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1005313,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Harpiocephalus,Harpiocephalus harpia,"(Temminck, 1840)",,,,Hairy-winged Bat,Lesser Hairy-winged Bat,,,,,"RMNH.MAM.13470.a, RMNH.MAM.13470.b","""l'Île de Java [Indonesia] … les caverns de la partie sud du Volcan de Guédé [= caves of the southern part of Mount Gede]."" Based on lectotype selection, restricted by A. M. Husson in 1955 to ""S.E. side of Mount Gede, W. Java.""",,,,,,Vespertilio harpia,,Lesser Hairy-winged Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005314,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Murina,Murina aenea,"Edwards Hill, 1964",,,,Bronze Tube-nosed Bat,,,,,,BMNH:Mamm:1964.770,"Ulu Chemperoh (c.03°18'N, 101°50'E), near Janda Baik, Bentong District, Pahang, Malaysia.",,3.3,101.8333,,,Murina aenea,,,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1005317,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Murina,Murina florium,"Thomas, 1908",,,,Flores Tube-nosed Bat,Flute-nosed Bat|Tube-nosed Insectivorous Bat,,,,,BMNH:Mamm:1863.12.26.14,"""Flores,"" Lesser Sunda Islands, Indonesia.",,,,,,Murina florium,,Flute-nosed Bat;Tube-nosed Insectivorous Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005329,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Murina,Murina peninsularis,"Edwards Hill, 1964",,,,Peninsular Tube-nosed Bat,,,,,,BMNH:Mamm:1964.771,"UIu Chemperoh, near Janda Baik, Bentong District, Pahang, Malaysia.",,3.3,101.83333333333331,,,Murina cyclotis peninsularis,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1005344,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Murina,Murina rozendaali,"Edwards Hill & Francis, 1984",,,,Gilded Tube-nosed Bat,,,,,,BMNH:Mamm:1983.360,"""Gomantong, Sabah [Borneo], (5°31' N, 118°04' E).""",,5.516667,118.0667,,,Murina rozendaali,,,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1005349,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Murina,Murina suilla,"(Temminck, 1840)",,,,Brown Tube-nosed Bat,Lesser Tube-nosed Bat,,,,,"RMNH.MAM.35770.a, RMNH.MAM.35770.b, RMNH.MAM.35771","""Tapos,"" Java, Indonesia, Java.",,,,,,Vespertilio suillus,,Lesser Tube-nosed Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005352,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis adversus,"(Horsfield, 1824)",,,,Gray Large-footed Myotis,Gray Large-footed Bat|Large-footed Bat|Large-footed Mouse-eared Bat,,,,,BMNH:Mamm:1879.11.21.123,"Java, Indonesia.",,,,,,Vespertilio adversus,,Gray Large-footed Bat;Large-footed Bat;Large-footed Mouse-eared Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005358,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis alticraniatus,"Osgood, 1932",,,,Indochinese Whiskered Myotis,,,,,,FMNH:Mamm:32174,"""Muong Moun, Tonkin,"" Vietnam.",,,,,,Myotis siligorensis alticraniatus,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006523,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis ater,"(Peters, 1866)",,,,Peters's Myotis,Small Black Myotis,,,,,"ZMB 2952, ZMB 2956, ZMB 3096, ZMB 66981, ZMB 67001, ZMB 67002, ZMB 67003","""Ternate [Island],"" Moluccas, Indonesia.",,,,,,Vespertilio ater,,Small Black Myotis,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005368,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis bartelsii,"(Jentink, 1910)",,,,Bartels's Myotis,,,,,,MZB 10573,"""top (10,000 feet [= 3048 m]) of the Pangerango-mountain [= Mount Pangrango],"" Java, Indonesia.",,,,,,Chrysopteron Bartelsii,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1005374,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis borneoensis,"Edwards Hill & Francis, 1984",,,,Bornean Whiskered Myotis,,,,,,BMNH:Mamm:1983.349,"Sepilok, Sabah, Borneo.",,5.866666666666667,117.93333333333334,,,Myotis montivagus borneoensis,,,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1005379,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis federatus,"Thomas, 1916",,,,Malaysian Whiskered Myotis,Malayan Whiskered Myotis,,,,,BMNH:Mamm:1916.4.20.5,"""Semangko Pass, Selangor–Pahang boundary [Malaysia]. 2,700 ft. [= 823 m].""",,,,,,Myotis peytoni federatus,,Malayan Whiskered Myotis,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1005405,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis gomantongensis,"Francis & Edwards Hill, 1998",,,,Gomantong Myotis,Gomantong Bat,,,,,ROM:MAM:107811,"""Gomantong Caves, 5°31'N, 118°04'E,"" Sabah, Borneo, Malaysia.",,5.516667,118.0667,,,Myotis gomantongensis,,Gomantong Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1005411,,,,,Chiroptera
