sciName,id,phylosort,mainCommonName_EN,otherCommonName_EN,subclass,infraclass,magnorder,superorder,taxonOrder,suborder,infraorder,parvorder,superfamily,taxonFamily,subfamily,tribe,genus,subgenus,specificEpithet,authoritySpeciesAuthor,authoritySpeciesYear,authorityParentheses,originalNameAsDescribed,authoritySpeciesCitation,authoritySpeciesLink,typeVoucher,typeKind,typeVoucherURIs,verbatimTypeLocality,typeLocalityLatitude,typeLocalityLongitude,nominalNames,taxonomyNotes,taxonomyNotesCitation,distributionNotes,distributionNotesCitation,subregionDistribution,countryDistribution,continentDistribution,biogeographicRealm,iucnStatus,extinct,domestic,flagged,CMW_sciName,diffSinceCMW,MSW3_matchtype,MSW3_sciName,diffSinceMSW3,...51,authority,scientificNameAuthorship,externalTaxonIdentifiers,taxonClass,species
Melogale_orientalis,1005829,25,Javan Ferret-badger,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Caniformia,Arctoidea,NA,Musteloidea,Mustelidae,Helictidinae,NA,Melogale,NA,orientalis,Horsfield,1821,1,Gulo orientalis,"Horsfield, T. 1821-11. No. II. _Mydaus meliceps_. _Gulo orientalis_. _Tarsius Bancanus_. _Felis Sumatrana_. _Eurylaimus Javanicus_. _Podargus Javanensis_. _Turdus varius_. _Dacelo pulchella_. in Horsfield, T. 1824. Zoological Researches in Java, and the Neighbouring Islands. Kingsbury, Parbury, & Allen, London, not continuously paginated pp.",NA,NA,NA,NA,Java.,NA,NA,"orientalis (Horsfield, 1821)|sundaica (Sody, 1937)",NA,NA,NA,NA,NA,NA,Asia,Indomalaya,LC,0,0,0,Melogale_orientalis,0,sciname match,Melogale_orientalis,0,NA,Horsfield,"(Horsfield, 1821)",mdd:1005829,Mammalia,Melogale orientalis
Lutra_cinerea,1005840,25,Asian Small-clawed Otter,Oriental Small-clawed Otter,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Caniformia,Arctoidea,NA,Musteloidea,Mustelidae,Lutrinae,NA,Lutra,NA,cinerea,Illiger,1815,0,Lutra cinerea,"Illiger, J.K.W. 1815. Ueberblick der Säugthiere nach ihrer Vertheilung über die Welttheile. Abhandlungen der physikalischen Klasse der Königlich-Preussischen Akademie der Wissenschaften 1804-1811:39-159.",https://www.biodiversitylibrary.org/page/11080955,NA,NA,NA,"Batavia, Indonesia.",NA,NA,"cinerea Illiger, 1815|leptonyx Horsfield, 1824|concolor (Rafinesque, 1832)|indigitata Hodgson, 1839|barang (Lesson, 1842) [preoccupied]|horsfieldii (J. E. Gray, 1843) [nomen nudum]|sikimensis (Horsfield, 1855)|swinhoei J. E. Gray, 1867|fulva (Pohle, 1919)|wurmbi (Sody, 1933)|nirnai (Pocock, 1940)|sernaria (G. H. Nelson, 1983) [incorrect subsequent spelling]",moved from Aonyx to Lutra,"de Ferran, V., Figueiró, H. V., de Jesus Trindade, F., Smith, O., Sinding, M. H. S., Trinca, C. S., ... & Eizirik, E. (2022). Phylogenomics of the world’s otters. Current Biology, 32(16), 3650-3658.",NA,NA,NA,Oriental Small-clawed Otter,Asia,Indomalaya,VU (as Aonyx cinereus),0,0,0,Aonyx_cinereus,1,manual,Aonyx_cinerea,0,NA,Illiger,"Illiger, 1815",mdd:1005840,Mammalia,Lutra cinerea
Lutra_lutra,1005848,25,Eurasian Otter,European Otter,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Caniformia,Arctoidea,NA,Musteloidea,Mustelidae,Lutrinae,NA,Lutra,NA,lutra,Linnaeus,1758,1,Mustela lutra,"Linnaeus, C. 1758-01-01. Systema Naturæ per Regna Tria Naturæ, Secundum Classes, Ordines, Genera, Species, cum Characteribus, Differentiis, Synonymis, Locis. Tomus I. Editio Decima, Reformata. Laurentii Salvii, Stockholm, 823 pp.",https://www.biodiversitylibrary.org/page/25033856,NA,NA,NA,Sweden.,NA,NA,"lutra (Linnaeus, 1758)|vulgaris Erxleben, 1777 [nomen novum]|piscatoria (Kerr, 1792) [nomen novum]|fluviatilis Leach, 1816 [nomen nudum]|barang F. Cuvier, 1823|nair F. Cuvier, 1823|marina Billberg, 1827 [preoccupied]|nudipes Melchior, 1834|roensis W. Ogilby, 1835|chinensis J. E. Gray, 1837|indica J. E. Gray, 1837|aurobrunnea Hodgson, 1839|monticola Hodgson, 1839|kutab H. R. Schinz, 1844|monticola Hodgson, 1844 [incorrect subsequent spelling]|sinensis J. E. Gray, 1863 [incorrect subsequent spelling]|nepalensis (J. E. Gray, 1865)|whiteleyi (J. E. Gray, 1867)|angustifrons Lataste, 1885|japonica Nehring, 1887 [nomen novum]|splendida Cabrera, 1906|hanensis Matschie, 1907|seistanica Birula, 1913|oxiana Birula, 1915|ceylonica Pohle, 1919|intermedia Pohle, 1919|amurensis Dybowski, 1922 [nomen nudum]|baicalensis Dybowski, 1922 [nomen nudum]|kamtschatica Dybowski, 1922 [nomen nudum]|meridionalis Ognev, 1931|stejnegeri E. A. Goldman, 1936|borealis Stroganov, 1960|hainana Xu Longhui & Liu Zhenhe in Xu Longhui, Liu Zhenhe, Liao Weiping, Li Xiaohui, Yu Simian, Qiu Jinchang, Zhou Yuyuan, Deng Juxie, Guan Guanxun, Liu Jizhen, & Yan Kun, 1983","sometimes considered to include L. nippon, although recent molecular studies have shown that the species is a distinct species","Park, H. C., Kurihara, N., Kim, K. S., Min, M. S., Han, S., Lee, H., & Kimura, J. (2019). What is the taxonomic status of East Asian otter species based on molecular evidence?: focus on the position of the Japanese otter holotype specimen from museum. Animal cells and systems, 23(3), 228-234.",NA,NA,NA,European Otter,Africa|Asia|Europe,Palearctic|Indomalaya,NT,0,0,0,Lutra_lutra,0,sciname match,Lutra_lutra,0,NA,Linnaeus,"(Linnaeus, 1758)",mdd:1005848,Mammalia,Lutra lutra
Lutra_perspicillata,1005851,25,Smooth-coated Otter,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Caniformia,Arctoidea,NA,Musteloidea,Mustelidae,Lutrinae,NA,Lutra,NA,perspicillata,I. Geoffroy Saint-Hilaire,1826,0,Lutra perspicillata,"Geoffroy Saint-Hilaire, I. 1826. Loutre. _Lutra._ Mam. Pp. 515–520 in Bory de Saint-Vincent, J.-B. (eds.). Dictionnaire classique d'Histoire naturelle. Tome neuvième. IO-MACIS. Rey et Gravier, Dictionnaire Classique d'Histoire Naturelle, 596 pp.",https://www.biodiversitylibrary.org/page/48196384,MNHN-ZM-MO-2001-350,holotype,http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-2001-350,Sumatra.,NA,NA,"perspicillata I. Geoffroy Saint-Hilaire, 1826|simung Lesson, 1827|tarayensis Hodgson, 1839|taraiyensis J. E. Gray, 1863 [incorrect subsequent spelling]|macrodus J. E. Gray, 1865|ellioti J. Anderson, 1879|sindica (Pocock, 1940)|maxwelli (Hayman, 1957)",moved from Lutrogale to Lutra,"de Ferran, V., Figueiró, H. V., de Jesus Trindade, F., Smith, O., Sinding, M. H. S., Trinca, C. S., ... & Eizirik, E. (2022). Phylogenomics of the world’s otters. Current Biology, 32(16), 3650-3658.",NA,NA,NA,NA,Asia,Indomalaya,VU (as Lutrogale perspicillata),0,0,0,Lutrogale_perspicillata,1,manual,Lutrogale_perspicillata,0,NA,Geoffroy Saint-Hilaire,"Geoffroy Saint-Hilaire, 1826",mdd:1005851,Mammalia,Lutra perspicillata
Lutra_sumatrana,1005850,25,Hairy-nosed Otter,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Caniformia,Arctoidea,NA,Musteloidea,Mustelidae,Lutrinae,NA,Lutra,NA,sumatrana,J. E. Gray,1865,1,Barangia sumatrana,"Gray, J.E. 1865-06. Revision of the genera and species of Mustelidae contained in the British Museum. Proceedings of the Zoological Society of London 1865(1):100-154.",https://www.biodiversitylibrary.org/page/28497054,BMNH:Mamm:1884.6.3.4,holotype,NA,Sumatra.,NA,NA,"barang Cantor, 1846 [preoccupied]|sumatrana (J. E. Gray, 1865)|lovii A. Günther, 1877|brunnea Pohle, 1919",NA,NA,NA,NA,NA,NA,Asia,Indomalaya,EN,0,0,0,Lutra_sumatrana,0,sciname match,Lutra_sumatrana,0,NA,Gray,"(Gray, 1865)",mdd:1005850,Mammalia,Lutra sumatrana
Arctonyx_hoevenii,1005855,25,Sumatran Hog Badger,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Caniformia,Arctoidea,NA,Musteloidea,Mustelidae,Melinae,NA,Arctonyx,NA,hoevenii,Hubrecht,1891,1,Trichomanis Hoevenii,"Hubrecht, A.A.W. 1891-10. A new mammal from Sumatra. Notes from the Leyden Museum 13(4):241-242.",https://www.biodiversitylibrary.org/page/9642153,ZRC 4.1143,neotype,NA,"Sungai Kumbang, 4700 ft, Gunung Kerinci, West Sumatra, Indonesia.",NA,NA,"hoevenii (Hubrecht, 1891)",split from A. collaris,"Helgen, K.M., Lim, N.T-L. and Helgen, L.E. 2008. The hog-badger is not an edentate: systematics and evolution of the genus Arctonyx (Mammalia: Mustelidae). Zoological Journal of the Linnean Society 154: 353-385.",NA,NA,NA,NA,Asia,Indomalaya,LC,0,0,0,Arctonyx_hoevenii,0,unmatched,NA,1,NA,Hubrecht,"(Hubrecht, 1891)",mdd:1005855,Mammalia,Arctonyx hoevenii
Mustela_lutreolina,1005871,25,Indonesian Mountain Weasel,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Caniformia,Arctoidea,NA,Musteloidea,Mustelidae,Mustelinae,NA,Mustela,NA,lutreolina,H. C. Robinson & O. Thomas,1917,0,Mustela lutreolina,"Robinson, H.C. and Thomas, O. 1917-09-01. A new mink-like _Mustela_ from Java. Annals and Magazine of Natural History (8)20(117):261-262.",https://www.biodiversitylibrary.org/page/18593595,BMNH:Mamm:1917.8.4.2,holotype,https://data.nhm.ac.uk/object/75fc09fe-301d-472c-ab80-79736d3f80a6,west Java.,-6.733333333333333,107,"lutreolina H. C. Robinson & O. Thomas, 1917",NA,NA,NA,NA,NA,NA,Asia,Indomalaya,LC,0,0,0,Mustela_lutreolina,0,sciname match,Mustela_lutreolina,0,NA,Robinson & Thomas,"Robinson & Thomas, 1917",mdd:1005871,Mammalia,Mustela lutreolina
Mustela_nudipes,1005875,25,Malay Weasel,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Caniformia,Arctoidea,NA,Musteloidea,Mustelidae,Mustelinae,NA,Mustela,NA,nudipes,A. G. Desmarest,1822,0,mustela nudipes,"Desmarest, A.G. 1822-07-06. Mammalogie ou description des espèces de mammifères. Seconde partie, contenant les ordres des rongeurs, des édentés, des pachydermes, des ruminans et des cétacés. Veuve Agasse, Paris, 277-555 pp.",https://www.biodiversitylibrary.org/page/39521981,MNHN-ZM-MO-2001-355,holotype,http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-2001-355,Indonesia.,NA,NA,"nudipes A. G. Desmarest, 1822|leucocephala (J. E. Gray, 1865)|hamakeri Dammerman, 1940",NA,NA,NA,NA,NA,NA,Asia,Indomalaya,LC,0,0,0,Mustela_nudipes,0,sciname match,Mustela_nudipes,0,NA,Desmarest,"Desmarest, 1822",mdd:1005875,Mammalia,Mustela nudipes
Helarctos_malayanus,1005932,25,Sun Bear,Malayan Sun Bear|Dog Bear|Honey Bear,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Caniformia,Arctoidea,NA,Ursoidea,Ursidae,Ursinae,NA,Helarctos,NA,malayanus,Raffles,1821,1,Ursus Malayanus,"Raffles, S. 1821-06-21. Descriptive catalogue of a zoological collection, made on account of the Honourable East India Company, in the island of Sumatra and its vicinity, under the direction of Sir Thomas Stamford Raffles, Lieutenant-Governor of Fort Marlborough; with additional notices illustrative of the natural history of those countries. Transactions of the Linnean Society of London 13(1):239-274.",https://www.biodiversitylibrary.org/page/754997,NA,NA,NA,"[presented orally in 1820, often incorrectly ascribed as 1821], Sumatra, Indonesia.",NA,NA,"malayanus (Raffles, 1821)|euryspilus Horsfield, 1825|malajanus (H. R. Schinz, 1825) [incorrect subsequent spelling]|malaianus (C. F. Cuvier, 1842) [incorrect subsequent spelling]|annamiticus Heude, 1901|wardi (Lydekker, 1907)|praemalayanus (von Koenigswald, 1935)",NA,NA,NA,NA,NA,Malayan Sun Bear;Dog Bear;Honey Bear,Asia,Indomalaya,VU,0,0,0,Helarctos_malayanus,0,sciname match,Helarctos_malayanus,0,NA,Raffles,"(Raffles, 1821)",mdd:1005932,Mammalia,Helarctos malayanus
Cuon_alpinus,1005949,25,Dhole,Asiatic Wild Dog,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Caniformia,Canoidea,NA,NA,Canidae,NA,NA,Cuon,NA,alpinus,Pallas,1811,1,Canis alpinus,"Pallas, P.S. 1811. Zoographia Rosso-Asiatica. Volumen Primum. In officina Caes. Academiae Scientiarum impress., Saint Petersburg, 568 pp.",https://www.biodiversitylibrary.org/page/29113967,NA,NA,NA,"Amur region, former USSR.",NA,NA,"cavernalis (Rosenmüller, 1794)|alpinus (Pallas, 1811)|javanicus (A. G. Desmarest, 1821)|sumatrensis (Hardwicke, 1821)|dukhunensis (Sykes, 1831)|primaevus (Hodgson, 1833)|scylax (C. H. Smith, 1839)|rutilans (S. Müller in Temminck, 1840)|buansu (Lesson, 1842) [nomen novum]|grayiformis Hodgson in J. E. Gray, 1863|europaeus Bourguignat, 1868|pyrenaicus Filhol, 1889|fossilis Nehring, 1890|bourreti Harlé, 1891|clamitans (Heude, 1892)|lepturus Heude, 1892|antiquus Matthew & Granger, 1923|crassidens von Koenigswald, 1933|hesperius Afanas'yev & Zolotarev, 1935|fumosus Pocock, 1936|infuscus Pocock, 1936|jason Pocock, 1936|laniger Pocock, 1936|sangiranensis von Koenigswald, 1940|adustus Pocock, 1941|priscus Thenius, 1954|boureti Bonifay, 1971 [incorrect subsequent spelling]|caucasicus Baryshnikov, 1978|sumatrensis Wozencraft, 2005 [nomen nudum]",NA,NA,NA,NA,NA,Asiatic Wild Dog,Asia,Indomalaya,EN,0,0,0,Cuon_alpinus,0,sciname match,Cuon_alpinus,0,NA,Pallas,"(Pallas, 1811)",mdd:1005949,Mammalia,Cuon alpinus
Catopuma_badia,1005982,25,Bay Cat,Bornean Bay Cat,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Feliformia,Feloidea,NA,NA,Felidae,Felinae,NA,Catopuma,NA,badia,J. E. Gray,1874,1,Felis badia,"Gray, J.E. 1874-10. Description of a new species of cat (_Felis badia_) from Sarawak. Proceedings of the Zoological Society of London 1874(3):322-325.",https://www.biodiversitylibrary.org/page/28502463,BMNH:Mamm:1856.9.19.16,holotype,https://data.nhm.ac.uk/object/e49b9e88-9e37-4d84-ac1f-a70b8bdaf358,"Sarawak, Borneo [Malaysia].",NA,NA,"badia (J. E. Gray, 1874)","moved from Catopuma to Pardofelis, then back to Catopuma based on genetic divergence and morphology","Johnson W. E., Eizirik E., Pecon-Slattery J., Murphy W. J., Antunes A., Teeling E. & O'Brien S. J. 2006. The late Miocene radiation of modern Felidae: A genetic assessment. Science 311, 73-77.|Li G., Davis B. W., Eizirik E. & Murphy W. J. 2016. Phylogenomic evidence for ancient hybridization in the genomes of living cats (Felidae). Genome Research 26, 1-11.",NA,NA,NA,Bornean Bay Cat,Asia,Indomalaya,EN,0,0,0,Catopuma_badia,0,sciname match,Catopuma_badia,0,NA,Gray,"(Gray, 1874)",mdd:1005982,Mammalia,Catopuma badia
Catopuma_temminckii,1005983,25,Asian Golden Cat,Temminck's Cat,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Feliformia,Feloidea,NA,NA,Felidae,Felinae,NA,Catopuma,NA,temminckii,Vigors & Horsfield,1827,1,Felis temminckii,"Vigors, N.A. and Horsfield, T. 1827-12-31. Descriptions of two species of the genus _Felis_, in the collection of the Zoological Society. Zoological Journal 3(11):449-451.",https://www.biodiversitylibrary.org/page/2339676,BMNH:Mamm:1855.12.24.250,holotype,https://data.nhm.ac.uk/object/cd2546f9-f94d-47be-8303-cda594e71404,"Sumatra, Indonesia.",NA,NA,"temminckii (Vigors & Horsfield, 1827)|moormensis (Hodgson, 1831)|murmensis (Hodgson, 1844) [incorrect subsequent spelling]|nigrescens (J. E. Gray, 1863)|tristis (A. Milne-Edwards in A. David, 1871) [nomen nudum]|tristis (A. Milne-Edwards, 1872)|dominicanorum (P. L. Sclater, 1898)|semenovi (Satunin, 1905)|mitchelli (Lydekker, 1908)|melli (Matschie, 1922) [preoccupied]|bainesi (A. de C. Sowerby, 1924)|badiodorsalis (A. B. Howell, 1926) [nomen novum]|dominicorum (A. B. Howell, 1929) [incorrect subsequent spelling]|temmincki (Honacki, Kinman, & Koeppl, 1982) [incorrect subsequent spelling]","moved from Catopuma to Pardofelis, then back to Catopuma based on genetic divergence and morphology","Johnson W. E., Eizirik E., Pecon-Slattery J., Murphy W. J., Antunes A., Teeling E. & O'Brien S. J. 2006. The late Miocene radiation of modern Felidae: A genetic assessment. Science 311, 73-77.|Li G., Davis B. W., Eizirik E. & Murphy W. J. 2016. Phylogenomic evidence for ancient hybridization in the genomes of living cats (Felidae). Genome Research 26, 1-11.",NA,NA,NA,Temminck's Cat,Asia,Indomalaya,NT,0,0,0,Catopuma_temminckii,0,sciname match,Catopuma_temminckii,0,NA,Vigors & Horsfield,"(Vigors & Horsfield, 1827)",mdd:1005983,Mammalia,Catopuma temminckii
Pardofelis_marmorata,1006011,25,Marbled Cat,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Feliformia,Feloidea,NA,NA,Felidae,Felinae,NA,Pardofelis,NA,marmorata,W. C. L. Martin,1837,1,Felis marmorata,"Martin, W.C.L. 1837-02-20. At the request of the Chairman, Mr. W. Martin read the following description of a new species of the genus _Felis._. Proceedings of the Zoological Society of London 1836(47):107-108.",https://www.biodiversitylibrary.org/page/30570835,BMNH:Mamm:1855.12.24.254,holotype,https://data.nhm.ac.uk/object/843e8acd-d5b0-448b-8eb5-29b057e25f6b,Sumatra.,NA,NA,"marmorata (W. C. L. Martin, 1837)|longicaudata (de Blainville, 1843)|charltonii (J. E. Gray, 1846)|ogilbii (Hodgson, 1847) [preoccupied]|dosul (J. E. Gray, 1863) [nomen nudum]|duvaucellii (J. E. Gray, 1863) [nomen nudum]",NA,NA,NA,NA,NA,NA,Asia,Indomalaya,NT,0,0,0,Pardofelis_marmorata,0,sciname match,Pardofelis_marmorata,0,NA,Martin,"(Martin, 1837)",mdd:1006011,Mammalia,Pardofelis marmorata
Prionailurus_javanensis,1006013,25,Sunda Leopard Cat,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Feliformia,Feloidea,NA,NA,Felidae,Felinae,NA,Prionailurus,NA,javanensis,A. G. Desmarest,1816,1,Felis javanensis,"Desmarest, A.G. 1816. CHAT, _Felis_. Pp. 73–139 in Société de naturalistes et d'agriculteurs. (eds.). Nouveau dictionnaire d'histoire naturelle. Nouvelle Édition. Tome VI. Deterville, Nouveau Dictionnaire d'Histoire Naturelle, 570 pp.",https://www.biodiversitylibrary.org/page/18033982,MNHN-ZM-MO-2001-326,holotype,http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-2001-326,Java.,NA,NA,"javanensis (A. G. Desmarest, 1816)|sumatranus (Horsfield, 1821)|angulifera (H. G. L. Reichenbach, 1834) [nomen nudum]|javanica (Schlegel, 1837) [nomen nudum]|sumatrensis (Schlegel, 1837) [nomen nudum]|anguliferus (Fitzinger, 1868)|javensis (J. E. Gray, 1874) [nomen nudum]|javensis (D. G. Elliot, 1882) [unjustified emendation]|punctulata (D. G. Elliot, 1882) [not used as valid]|microgale (E. Dubois, 1908)|tingius (Lyon, 1908)|macrogale (M. Kretzoi, 1929) [incorrect subsequent spelling]|borneoensis Brongersma, 1935|heaneyi Groves, 1997|rabori Groves, 1997|tinga (R. D. Fisher & Ludwig, 2016) [incorrect subsequent spelling]",split from P. bengalensis,"Patel, R. P., Wutke, S., Lenz, D., Mukherjee, S., Ramakrishnan, U., Veron, G., ... & Förster, D. W. (2017). Genetic structure and phylogeography of the leopard cat (Prionailurus bengalensis) inferred from mitochondrial genomes. Journal of Heredity, 108(4), 349-360.|Kitchener, A. C., Breitenmoser-Würsten, C., Eizirik, E., Gentry, A., Werdelin, L., Wilting, A., & Yamaguchi, N. (2017). A revised taxonomy of the Felidae: The final report of the Cat Classification Task Force of the IUCN Cat Specialist Group. Cat News.",NA,NA,NA,NA,Asia,Indomalaya,NE,0,0,0,Prionailurus_javanensis,0,unmatched,NA,1,NA,Desmarest,"(Desmarest, 1816)",mdd:1006013,Mammalia,Prionailurus javanensis
Prionailurus_planiceps,1006014,25,Flat-headed Cat,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Feliformia,Feloidea,NA,NA,Felidae,Felinae,NA,Prionailurus,NA,planiceps,Vigors & Horsfield,1827,1,Felis planiceps,"Vigors, N.A. and Horsfield, T. 1827-12-31. Descriptions of two species of the genus _Felis_, in the collection of the Zoological Society. Zoological Journal 3(11):449-451.",https://www.biodiversitylibrary.org/page/2339671,BMNH:Mamm:1855.12.24.247,holotype,https://data.nhm.ac.uk/object/9b86a71a-5c33-4734-9683-002577157a4a,"Sumatra, Indonesia.",NA,NA,"planiceps (Vigors & Horsfield, 1827)|cavifrons (H. R. Schinz, 1844) [not used as valid]|strepsilura (Jentink, 1892) [nomen nudum]",NA,NA,NA,NA,NA,NA,Asia,Indomalaya,EN,0,0,0,Prionailurus_planiceps,0,sciname match,Prionailurus_planiceps,0,NA,Vigors & Horsfield,"(Vigors & Horsfield, 1827)",mdd:1006014,Mammalia,Prionailurus planiceps
Prionailurus_viverrinus,1006016,25,Fishing Cat,NA,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Feliformia,Feloidea,NA,NA,Felidae,Felinae,NA,Prionailurus,NA,viverrinus,E. T. Bennett,1833,1,Felis viverrinus,"Bennett, E.T. 1833-09-20. Specimens were exhibited of various Mammalia, Birds, and Reptiles, from the continent of India, which had heen recently presented: to the Society by Thomas Heath, Esq. Proceedings of the Zoological Society of London 1833:68-69.",https://www.biodiversitylibrary.org/page/12859508,BMNH:Mamm:1855.12.24.252,holotype,https://data.nhm.ac.uk/object/9f661f3d-bd04-41b6-a679-81b2f82cf0f5,India.,NA,NA,"viverrinus (E. T. Bennett, 1833)|himalayanus (Jardine, 1834)|viverriceps (Hodgson, 1836)|bennettii (J. E. Gray, 1867) [nomen novum]|rhizophoreus Sody, 1936",NA,NA,NA,NA,NA,NA,Asia,Indomalaya,VU,0,0,0,Prionailurus_viverrinus,0,sciname match,Prionailurus_viverrinus,0,NA,Bennett,"(Bennett, 1833)",mdd:1006016,Mammalia,Prionailurus viverrinus
Neofelis_diardi,1006018,25,Sunda Clouded Leopard,Diard's Clouded Leopard,Theria,Placentalia,Boreoeutheria,Laurasiatheria,Carnivora,Feliformia,Feloidea,NA,NA,Felidae,Pantherinae,NA,Neofelis,NA,diardi,G. Cuvier,1823,1,Felis diardi,"Oss. Fossiles 1823, IV, p. 437. Cuvier, G., 1823, Recherches sur les Ossements Fossiles oú l'on rétablit les Charactéres de plusieurs Animaux d'ont les Revolutions du Globe one détruit les Espéces. IV. Les Ruminans et les Carnassiers Fossiles. Dufour et Dócagne, Paris.",NA,"RMNH.MAM.1981.a, RMNH.MAM.1981.b",neotype,https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.1981.a | https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.1981.b,Sumatra.,NA,NA,"diardi (G. Cuvier, 1823)|macrocelis (Temminck, 1825)|macrocelis (Horsfield, 1825) [preoccupied]|macrocetis (Hodgson, 1844) [incorrect subsequent spelling]|borneensis Wilting, Buckley-Beason, Feldhaar, Gadau, O'Brien, & Linsenmair, 2007 [nomen nudum]|sumatrensis Wilting, Buckley-Beason, Feldhaar, Gadau, O'Brien, & Linsenmair, 2007 [nomen nudum]|borneensis Wilting, Christiansen, A. C. Kitchener, Kemp, Ambu, & Fickel, 2011",split from N. nebulosa,"Buckley-Beason V. A., Johnson W. E., Nash W. G., Stanyon R., Menninger J. C., Driscoll C. A, Howard J. G., Bush M., Page J. E., Roelke M. E., Stone G., Martelli P. P., Wen C., Ling L., Duraisingam R. K., Lam P. V. & O'Brien S. J. 2006. Molecular evidence for species-level distinctions in clouded leopards. Current Biology 16, 2371-2376.",NA,NA,NA,Diard's Clouded Leopard,Asia,Indomalaya,VU,0,0,0,Neofelis_diardi,0,unmatched,NA,1,NA,Cuvier,"(Cuvier, 1823)",mdd:1006018,Mammalia,Neofelis diardi
